date,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,OT
2010/1/19 4:00,0.138,246.22,1.4,0,0,1,0.35
2010/1/19 5:00,0,245.53,1,0,0,1,0.246
2010/1/19 6:00,0,245.49,1,0,0,0,0.254
2010/1/19 7:00,0.262,240.74,9.2,0,1,19,2.192
2010/1/19 8:00,0,236.57,16.4,37,0,17,3.884
2010/1/19 9:00,0.114,237.84,6.2,1,0,18,1.468
2010/1/19 10:00,0,241.45,5.4,0,0,19,1.31
2010/1/19 11:00,0.088,243.06,6.6,0,0,18,1.628
2010/1/19 12:00,0.178,243.26,6.4,0,0,19,1.57
2010/1/19 13:00,0,243.92,5.8,0,0,19,1.446
2010/1/19 14:00,0.224,242.35,6.6,0,1,19,1.592
2010/1/19 15:00,0.058,245.1,8.4,0,0,19,2.086
2010/1/19 16:00,0.048,244.7,8,0,0,19,1.986
2010/1/19 17:00,0.106,244.42,9,0,0,19,2.218
2010/1/19 18:00,0,240.53,8.6,0,0,18,2.062
2010/1/19 19:00,0.218,238.95,15.8,0,0,18,3.766
2010/1/19 20:00,0,242.75,9.6,1,0,19,2.346
2010/1/19 21:00,0.196,238.47,13,0,1,19,3.094
2010/1/19 22:00,0.112,238.75,9,0,0,18,2.174
2010/1/19 23:00,0.216,244.08,6.4,0,0,19,1.588
2010/1/20 0:00,0.224,246.35,1.8,0,1,1,0.42
2010/1/20 1:00,0.106,244.06,1.4,0,1,1,0.332
2010/1/20 2:00,0.252,245.16,2,0,1,0,0.43
2010/1/20 3:00,0,246.78,1,0,0,1,0.27
2010/1/20 4:00,0.222,246.26,2,0,0,0,0.458
2010/1/20 5:00,0,246.6,1,0,0,0,0.268
2010/1/20 6:00,0,245.58,1,0,0,1,0.272
2010/1/20 7:00,0.136,238.49,15,0,0,18,3.59
2010/1/20 8:00,0.088,237.43,19.2,37,0,18,4.568
2010/1/20 9:00,0.1,242.6,6.8,2,1,19,1.644
2010/1/20 10:00,0.192,241.86,6.6,0,1,19,1.628
2010/1/20 11:00,0,240.14,5.4,0,0,18,1.302
2010/1/20 12:00,0.078,238.07,7.2,0,1,18,1.722
2010/1/20 13:00,0,240.28,14.6,0,37,18,3.532
2010/1/20 14:00,0.38,244.67,10.4,0,29,1,2.398
2010/1/20 15:00,0.15,247.91,1.6,0,2,1,0.366
2010/1/20 16:00,0.138,248.09,3,0,1,1,0.742
2010/1/20 17:00,0.124,242.73,7,0,0,19,1.718
2010/1/20 18:00,0.116,241.22,7.2,0,0,1,1.76
2010/1/20 19:00,0.35,240.97,8.4,0,0,1,2
2010/1/20 20:00,0.054,243.13,10.2,0,0,18,2.5
2010/1/20 21:00,0.068,239.02,10.8,0,0,18,2.598
2010/1/20 22:00,0.256,237.45,20.4,37,0,18,4.872
2010/1/20 23:00,0.128,242.99,8,1,0,19,1.942
2010/1/21 0:00,0.258,245.76,2,0,1,0,0.426
2010/1/21 1:00,0,245.77,1,0,0,1,0.242
2010/1/21 2:00,0.134,246.27,1.4,0,0,0,0.338
2010/1/21 3:00,0,244.27,1,0,0,1,0.24
2010/1/21 4:00,0.128,244.96,1.4,0,0,1,0.338
2010/1/21 5:00,0.1,245.95,1.4,0,0,1,0.32
2010/1/21 6:00,0.134,246.26,1.4,0,0,1,0.348
2010/1/21 7:00,0,243.54,7.8,0,0,19,1.904
2010/1/21 8:00,0.33,236.8,13.2,0,1,18,3.142
2010/1/21 9:00,0.226,242.48,9.4,0,1,19,2.306
2010/1/21 10:00,0.212,242.7,6.2,0,0,19,1.5
2010/1/21 11:00,0.106,242.52,5.8,0,0,18,1.412
2010/1/21 12:00,0,244.34,5.4,0,0,19,1.342
2010/1/21 13:00,0.454,244.55,15.2,0,0,19,3.572
2010/1/21 14:00,0.07,244.78,6,0,0,19,1.47
2010/1/21 15:00,0.238,248.01,6.2,0,0,20,1.548
2010/1/21 16:00,0.102,245.29,5.8,0,2,19,1.418
2010/1/21 17:00,0,243.57,1,0,0,1,0.258
2010/1/21 18:00,0.098,241.93,8.8,0,0,1,2.122
2010/1/21 19:00,0.198,240.22,7.6,0,0,1,1.818
2010/1/21 20:00,0.074,239.55,14.2,0,0,18,3.436
2010/1/21 21:00,0.074,237.18,13.8,0,0,18,3.248
2010/1/21 22:00,0.164,234.54,19.2,37,0,17,4.492
2010/1/21 23:00,0.058,242.04,8.6,0,2,18,2.072
2010/1/22 0:00,0.046,241.38,7,0,0,19,1.708
2010/1/22 1:00,0.104,240.16,5.8,0,0,18,1.41
2010/1/22 2:00,0,242.71,5.4,0,0,18,1.342
2010/1/22 3:00,0,243.04,1.2,0,0,1,0.268
2010/1/22 4:00,0.228,242.41,2,0,0,1,0.432
2010/1/22 5:00,0,242.14,1.2,0,0,1,0.254
2010/1/22 6:00,0.116,244.31,1.6,0,1,1,0.346
2010/1/22 7:00,0.288,237.56,12.6,0,0,27,2.944
2010/1/22 8:00,0,240.32,6.4,0,0,19,1.58
2010/1/22 9:00,0.08,243.09,7.6,0,0,19,1.874
2010/1/22 10:00,0.114,242.27,6.2,0,0,18,1.496
2010/1/22 11:00,0,238.14,5.4,0,0,18,1.282
2010/1/22 12:00,0.096,240.52,5.6,0,2,18,1.382
2010/1/22 13:00,0.348,243.24,6.6,0,1,19,1.576
2010/1/22 14:00,0.102,244.06,1.2,0,0,0,0.308
2010/1/22 15:00,0,248.29,1,0,0,1,0.248
2010/1/22 16:00,0.132,244.25,5.8,0,0,19,1.442
2010/1/22 17:00,0,245.93,2,0,0,0,0.53
2010/1/22 18:00,0.1,240.94,1.2,0,0,1,0.312
2010/1/22 19:00,0.216,238.07,11.2,0,1,18,2.696
2010/1/22 20:00,0.176,239.93,5.8,0,1,1,1.396
2010/1/22 21:00,0.084,240.11,4.6,0,0,1,1.1
2010/1/22 22:00,0.158,239.94,8.2,0,0,1,1.976
2010/1/22 23:00,0.236,241.5,8.6,1,0,18,2.106
2010/1/23 0:00,0.054,239.9,10.6,38,0,0,2.56
2010/1/23 1:00,0,242.82,1,0,0,1,0.24
2010/1/23 2:00,0.252,241.74,2,0,1,0,0.406
2010/1/23 3:00,0.126,245.26,1.4,0,1,1,0.314
2010/1/23 4:00,0.11,246.07,1.4,0,0,1,0.32
2010/1/23 5:00,0.148,246.96,1.4,0,0,1,0.348
2010/1/23 6:00,0,249.21,1,0,0,1,0.258
2010/1/23 7:00,0,243.49,5.8,0,0,19,1.452
2010/1/23 8:00,0.264,239.7,11,0,0,18,2.622
2010/1/23 9:00,0.142,239.5,7.2,0,1,18,1.734
2010/1/23 10:00,0.072,238.19,7,0,0,18,1.69
2010/1/23 11:00,0.1,241.13,9.2,0,0,19,2.248
2010/1/23 12:00,0.266,238.81,7,0,0,18,1.684
2010/1/23 13:00,0.226,240.31,8,0,0,18,1.92
2010/1/23 14:00,0.322,237.6,4.2,0,2,1,0.936
2010/1/23 15:00,0.37,240.74,3.4,0,2,1,0.758
2010/1/23 16:00,0.12,242.86,3,0,0,1,0.726
2010/1/23 17:00,0.118,240.46,7.2,0,0,19,1.746
2010/1/23 18:00,0.166,238.02,11,0,0,0,2.622
2010/1/23 19:00,0.38,235.29,13,0,5,18,3.064
2010/1/23 20:00,0.306,238.19,11,0,1,18,2.624
2010/1/23 21:00,0,238.59,10.4,0,0,18,2.522
2010/1/23 22:00,0,234.41,10.2,2,1,18,2.412
2010/1/23 23:00,0.12,241.42,7.8,0,3,18,1.876
2010/1/24 0:00,0,243.17,6.4,0,2,19,1.548
2010/1/24 1:00,0.308,241.51,2.6,0,2,1,0.56
2010/1/24 2:00,0.124,244.69,1.6,0,1,1,0.394
2010/1/24 3:00,0,246.11,1.2,0,0,1,0.286
2010/1/24 4:00,0.112,245.62,1.6,0,0,1,0.384
2010/1/24 5:00,0,245.1,1.2,0,0,1,0.286
2010/1/24 6:00,0,247.24,1.4,0,1,0,0.334
2010/1/24 7:00,0.104,244.78,1.6,0,0,0,0.368
2010/1/24 8:00,0.09,245.6,1.4,0,1,1,0.334
2010/1/24 9:00,0,240.79,14.6,0,0,19,3.45
2010/1/24 10:00,0.112,239.24,10,0,0,18,2.402
2010/1/24 11:00,0,238.73,9.8,2,0,18,2.352
2010/1/24 12:00,0.342,237.38,23.8,51,0,18,5.562
2010/1/24 13:00,0.342,244.09,8.8,0,0,19,2.154
2010/1/24 14:00,0.248,238.79,17.2,1,37,18,4.07
2010/1/24 15:00,0.068,244.97,19.2,40,1,19,4.706
2010/1/24 16:00,0,240.44,6.2,0,1,0,1.488
2010/1/24 17:00,0.066,237.74,6,0,0,0,1.45
2010/1/24 18:00,0.074,236.44,6,0,1,0,1.408
2010/1/24 19:00,0.096,234.96,7.4,0,0,0,1.774
2010/1/24 20:00,0.076,236.69,10.6,0,1,18,2.504
2010/1/24 21:00,0.178,238.33,10.4,0,1,18,2.512
2010/1/24 22:00,0.228,236.41,5.2,0,1,1,1.238
2010/1/24 23:00,0,244.42,2,0,0,1,0.478
2010/1/25 0:00,0.124,244.24,1.6,0,0,1,0.388
2010/1/25 1:00,0.104,243.15,1.4,0,0,1,0.354
2010/1/25 2:00,0,244.3,1,0,0,0,0.262
2010/1/25 3:00,0.202,244.38,1.8,0,1,1,0.422
2010/1/25 4:00,0.208,241.32,6.2,0,1,18,1.506
2010/1/25 5:00,0,244.72,1,0,0,1,0.262
2010/1/25 6:00,0,242.42,1,0,0,0,0.264
2010/1/25 7:00,0.112,240.32,7.8,0,0,19,1.886
2010/1/25 8:00,0.142,241.35,11.4,0,0,29,2.756
2010/1/25 9:00,0.046,243.79,5.6,0,0,19,1.36
2010/1/25 10:00,0.212,242.56,6.2,0,1,19,1.512
2010/1/25 11:00,0,244.86,5.6,0,0,20,1.372
2010/1/25 12:00,0.056,241.98,5.8,0,0,18,1.404
2010/1/25 13:00,0.09,243.31,6,0,0,19,1.46
2010/1/25 14:00,0.09,244.34,1.4,0,0,1,0.344
2010/1/25 15:00,0,249.92,1,0,0,1,0.27
2010/1/25 16:00,0.208,246.83,1.8,0,2,1,0.41
2010/1/25 17:00,0.232,244.66,2,0,1,1,0.434
2010/1/25 18:00,0,241.7,9.6,0,0,19,2.346
2010/1/25 19:00,0.062,238.19,8.8,0,0,18,2.1
2010/1/25 20:00,0.336,240.21,20.4,27,0,18,4.794
2010/1/25 21:00,0.05,240.08,9.6,0,0,18,2.34
2010/1/25 22:00,0,239.02,11.4,0,1,18,2.756
2010/1/25 23:00,0.162,240.79,16.4,38,1,18,3.956
2010/1/26 0:00,0.136,242.21,7,1,0,19,1.71
2010/1/26 1:00,0.088,242.88,6.2,0,0,19,1.534
2010/1/26 2:00,0.048,242.92,5.4,0,0,19,1.348
2010/1/26 3:00,0,243.62,1,0,0,1,0.26
2010/1/26 4:00,0.336,244.37,2.4,0,1,0,0.516
2010/1/26 5:00,0.088,243.85,1.4,0,2,1,0.33
2010/1/26 6:00,0,243.6,1,0,0,1,0.266
2010/1/26 7:00,0.062,240.3,2.6,0,0,1,0.656
2010/1/26 8:00,0.102,239.66,10.6,0,0,19,2.57
2010/1/26 9:00,0.106,241.42,10.4,0,0,19,2.514
2010/1/26 10:00,0.062,240.51,7,0,0,18,1.72
2010/1/26 11:00,0.082,240.7,6.4,0,1,18,1.542
2010/1/26 12:00,0,243.44,7,0,0,19,1.72
2010/1/26 13:00,0.224,243.44,10,0,0,19,2.32
2010/1/26 14:00,0,243.64,7.8,0,0,19,1.926
2010/1/26 15:00,0.058,246.42,3,0,0,1,0.732
2010/1/26 16:00,0.1,248.33,3.4,0,0,1,0.834
2010/1/26 17:00,0.194,248.21,5,0,2,1,1.23
2010/1/26 18:00,0.072,241.86,5.6,0,0,0,1.382
2010/1/26 19:00,0,243.11,6.8,0,0,0,1.684
2010/1/26 20:00,0.288,243.85,12.4,0,0,29,3.052
2010/1/26 21:00,0.078,240.66,6.4,0,0,19,1.554
2010/1/26 22:00,0.064,239.54,6.2,0,0,18,1.478
2010/1/26 23:00,0.09,242.84,6.2,0,1,19,1.52
2010/1/27 0:00,0.226,240.84,6.6,0,1,18,1.588
2010/1/27 1:00,0,243.25,5.6,0,0,19,1.364
2010/1/27 2:00,0.086,243.47,5.8,0,0,19,1.436
2010/1/27 3:00,0,242.54,5.6,0,0,19,1.358
2010/1/27 4:00,0.134,244.78,1.6,0,0,1,0.376
2010/1/27 5:00,0,244.55,1,0,0,1,0.276
2010/1/27 6:00,0.12,245.18,1.4,0,2,1,0.354
2010/1/27 7:00,0,243.35,8,0,0,19,1.974
2010/1/27 8:00,0.222,239.15,9.6,1,0,18,2.316
2010/1/27 9:00,0,240.17,15,38,0,18,3.622
2010/1/27 10:00,0,242.56,5.6,0,0,19,1.36
2010/1/27 11:00,0,245.9,5.6,0,0,19,1.394
2010/1/27 12:00,0.328,242.52,7.2,0,2,18,1.742
2010/1/27 13:00,0.076,242,6.2,0,0,18,1.534
2010/1/27 14:00,0,240.43,20,0,76,1,4.836
2010/1/27 15:00,0.058,246.4,2.4,0,5,1,0.582
2010/1/27 16:00,0.26,246.13,3.4,0,1,1,0.802
2010/1/27 17:00,0,240.5,10,0,0,18,2.418
2010/1/27 18:00,0.068,234.77,16.8,0,36,1,3.948
2010/1/27 19:00,0.128,241.58,7,0,0,0,1.688
2010/1/27 20:00,0.282,240.4,17.2,0,5,19,4.158
2010/1/27 21:00,0.216,238.03,11.2,0,2,18,2.688
2010/1/27 22:00,0.052,237.74,13.8,0,0,18,3.274
2010/1/27 23:00,0,239.35,8.8,0,1,18,2.11
2010/1/28 0:00,0.11,244.82,6.4,0,0,19,1.596
2010/1/28 1:00,0.118,244.49,6.2,0,0,19,1.504
2010/1/28 2:00,0.104,244.25,6,0,1,19,1.46
2010/1/28 3:00,0.122,246.56,1.4,0,2,0,0.35
2010/1/28 4:00,0.142,247.66,1.6,0,0,1,0.39
2010/1/28 5:00,0,245.69,1.2,0,0,1,0.28
2010/1/28 6:00,0,244.85,1.2,0,0,1,0.284
2010/1/28 7:00,0.1,239.3,7.8,0,0,1,1.892
2010/1/28 8:00,0.116,242.56,7.4,0,0,18,1.808
2010/1/28 9:00,0.118,243.04,5.8,0,2,18,1.436
2010/1/28 10:00,0,241.26,5.6,0,0,18,1.348
2010/1/28 11:00,0.14,244.98,6,0,0,19,1.488
2010/1/28 12:00,0.094,240.54,5.8,0,0,18,1.412
2010/1/28 13:00,0.114,243.77,1.4,0,0,1,0.342
2010/1/28 14:00,0.148,243.86,1.6,0,0,0,0.386
2010/1/28 15:00,0.292,247.19,2.2,0,1,0,0.462
2010/1/28 16:00,0.144,247.95,2.6,0,1,0,0.618
2010/1/28 17:00,0,247.13,2,0,0,1,0.464
2010/1/28 18:00,0.134,240.42,8,0,0,0,1.918
2010/1/28 19:00,0,241.1,7.4,0,0,0,1.822
2010/1/28 20:00,0,241.78,14.8,0,0,19,3.598
2010/1/28 21:00,0.118,239.08,12.6,0,0,18,3.01
2010/1/28 22:00,0.102,240.4,8.8,1,1,18,2.144
2010/1/28 23:00,0.148,243.59,9.2,0,1,18,2.264
2010/1/29 0:00,0.092,241.81,6.2,0,0,19,1.518
2010/1/29 1:00,0,242.38,5.6,0,0,18,1.352
2010/1/29 2:00,0.08,243.49,5.8,0,0,19,1.44
2010/1/29 3:00,0.226,245.25,6.4,0,0,19,1.554
2010/1/29 4:00,0,249.71,1.2,0,0,1,0.284
2010/1/29 5:00,0.118,245.57,1.4,0,1,1,0.346
2010/1/29 6:00,0.134,246.55,1.6,0,0,1,0.392
2010/1/29 7:00,0,241.77,8.6,0,0,18,2.092
2010/1/29 8:00,0,241.35,11.2,2,5,18,2.566
2010/1/29 9:00,0.126,241.87,8.6,0,0,18,2.092
2010/1/29 10:00,0.232,242.8,7.8,0,0,18,1.908
2010/1/29 11:00,0.102,243.58,6.8,0,2,19,1.678
2010/1/29 12:00,0.228,242.27,6.8,0,1,18,1.628
2010/1/29 13:00,0.06,245.86,6.6,0,0,19,1.648
2010/1/29 14:00,0.072,242.82,6.2,0,0,19,1.508
2010/1/29 15:00,0.146,246.41,6.4,0,0,19,1.602
2010/1/29 16:00,0,246.6,6,0,0,19,1.48
2010/1/29 17:00,0,245.35,6.8,0,0,19,1.696
2010/1/29 18:00,0.152,244.19,10.2,0,2,19,2.492
2010/1/29 19:00,0.202,243.02,4.8,0,2,1,1.152
2010/1/29 20:00,0,243.46,1,0,0,1,0.264
2010/1/29 21:00,0,242.73,1,0,0,0,0.252
2010/1/29 22:00,0.09,239.23,1.4,0,0,1,0.338
2010/1/29 23:00,0,244.09,4.4,0,0,0,1.078
2010/1/30 0:00,0.1,244.97,5.8,0,0,19,1.462
2010/1/30 1:00,0.338,243.25,2.6,0,2,1,0.552
2010/1/30 2:00,0.2,242.64,1.8,0,1,1,0.414
2010/1/30 3:00,0,247.07,1,0,0,0,0.26
2010/1/30 4:00,0.12,246.44,1.4,0,0,1,0.356
2010/1/30 5:00,0,243.01,1,0,0,1,0.242
2010/1/30 6:00,0,245.26,1,0,0,0,0.252
2010/1/30 7:00,0,242.5,5.8,0,0,19,1.44
2010/1/30 8:00,0.24,238.54,13.6,0,2,18,3.248
2010/1/30 9:00,0.408,234.57,33,0,72,17,7.732
2010/1/30 10:00,0,240.36,5.4,0,0,18,1.332
2010/1/30 11:00,0.128,237.49,17.6,0,30,18,4.13
2010/1/30 12:00,0.15,243.59,6,0,0,18,1.466
2010/1/30 13:00,0.256,242.33,8.2,0,0,20,1.982
2010/1/30 14:00,0.412,240.18,10.4,0,1,19,2.39
2010/1/30 15:00,0.224,241.72,21.2,0,76,1,5.128
2010/1/30 16:00,0.252,243.51,12.2,15,0,19,2.736
2010/1/30 17:00,0.344,239.49,13.2,18,0,19,2.914
2010/1/30 18:00,0.2,239.11,12.4,2,0,18,2.97
2010/1/30 19:00,0.252,237.66,18.6,0,2,18,4.428
2010/1/30 20:00,0.306,239.09,12.8,0,5,18,3.084
2010/1/30 21:00,0.09,242.39,9.8,0,5,19,2.402
2010/1/30 22:00,0,237.37,15.4,0,0,18,3.68
2010/1/30 23:00,0.052,242.62,6.4,0,0,18,1.588
2010/1/31 0:00,0,244.33,1,0,0,1,0.27
2010/1/31 1:00,0.106,245.62,1.6,0,0,1,0.376
2010/1/31 2:00,0.22,246.74,2,0,0,1,0.44
2010/1/31 3:00,0.336,247.2,3.8,0,1,10,0.884
2010/1/31 4:00,0.23,246.91,1.8,0,0,1,0.42
2010/1/31 5:00,0,247.34,1,0,0,1,0.242
2010/1/31 6:00,0,247.12,1,0,0,1,0.242
2010/1/31 7:00,0.118,246.28,1.4,0,0,1,0.34
2010/1/31 8:00,0,245.74,1,0,0,0,0.268
2010/1/31 9:00,0.334,243.35,2.8,0,1,1,0.638
2010/1/31 10:00,0,243.13,2.2,0,0,0,0.534
2010/1/31 11:00,0,244.19,2,0,0,0,0.528
2010/1/31 12:00,0.154,242.52,7.6,0,5,19,1.842
2010/1/31 13:00,0.44,242.76,11,11,0,19,2.43
2010/1/31 14:00,0.306,243.8,7.6,0,0,18,1.82
2010/1/31 15:00,0.17,242.54,16,0,40,19,3.886
2010/1/31 16:00,0.078,242.96,5.8,0,0,18,1.426
2010/1/31 17:00,0,240.96,6.2,0,0,18,1.524
2010/1/31 18:00,0.056,241.59,11.6,0,0,18,2.812
2010/1/31 19:00,0.054,240.48,9.6,0,0,18,2.306
2010/1/31 20:00,0.106,238.96,9.4,0,0,19,2.28
2010/1/31 21:00,0.146,236.9,10.2,1,1,18,2.406
2010/1/31 22:00,0.116,238.53,9.4,1,0,18,2.236
2010/1/31 23:00,0,244.33,3.4,0,0,1,0.844
2010/2/1 0:00,0,245.13,1.4,0,0,1,0.346
2010/2/1 1:00,0.194,244.62,2,0,0,1,0.41
2010/2/1 2:00,0,246.18,1,0,0,1,0.24
2010/2/1 3:00,0.088,244,5.6,0,1,19,1.404
2010/2/1 4:00,0.098,248.34,1.4,0,0,1,0.344
2010/2/1 5:00,0.116,244.75,1.4,0,0,1,0.332
2010/2/1 6:00,0,244.94,1,0,0,1,0.244
2010/2/1 7:00,0.046,239.02,9.6,0,0,18,2.332
2010/2/1 8:00,0.102,240.97,9.2,0,0,19,2.218
2010/2/1 9:00,0.076,240.3,5.6,0,1,19,1.368
2010/2/1 10:00,0,243.79,5.4,0,0,19,1.33
2010/2/1 11:00,0.094,242.41,5.8,0,0,18,1.418
2010/2/1 12:00,0.208,244.31,6,0,0,19,1.496
2010/2/1 13:00,0,243.74,5.4,0,0,19,1.326
2010/2/1 14:00,0,247.14,1,0,0,1,0.24
2010/2/1 15:00,0.252,247.33,1.8,0,1,0,0.41
2010/2/1 16:00,0,249.57,1,0,0,0,0.246
2010/2/1 17:00,0.078,243.71,1.2,0,0,1,0.306
2010/2/1 18:00,0,242.96,2.2,0,0,1,0.53
2010/2/1 19:00,0.046,239.97,12.4,0,0,18,2.992
2010/2/1 20:00,0.052,240.89,9.2,0,0,19,2.258
2010/2/1 21:00,0.196,237.61,6.6,1,1,18,1.582
2010/2/1 22:00,0.128,239.56,6.2,0,0,18,1.514
2010/2/1 23:00,0.066,242.89,9.6,0,0,19,2.338
2010/2/2 0:00,0.056,245.19,6.8,0,0,19,1.686
2010/2/2 1:00,0.058,242.73,6,0,0,18,1.472
2010/2/2 2:00,0.096,243.35,1.4,0,0,1,0.356
2010/2/2 3:00,0.222,243.71,1.8,0,1,1,0.414
2010/2/2 4:00,0,245.27,1,0,0,1,0.254
2010/2/2 5:00,0.066,243.83,1.4,0,0,0,0.324
2010/2/2 6:00,0.102,245.16,1.4,0,0,1,0.366
2010/2/2 7:00,0.074,242.64,7.6,0,0,19,1.852
2010/2/2 8:00,0,243.18,8.4,0,0,19,2.048
2010/2/2 9:00,0.24,247.41,7.6,0,2,21,1.874
2010/2/2 10:00,0.114,244.32,5.8,0,0,19,1.428
2010/2/2 11:00,0,243.49,5.8,0,0,19,1.438
2010/2/2 12:00,0,245.75,5.8,0,0,20,1.428
2010/2/2 13:00,0,241.64,5.4,0,0,18,1.302
2010/2/2 14:00,0.23,246.57,6.2,0,0,20,1.52
2010/2/2 15:00,0.114,249.3,5.8,0,1,20,1.452
2010/2/2 16:00,0,247.19,5.4,0,0,19,1.36
2010/2/2 17:00,0,244.04,5.6,0,0,19,1.396
2010/2/2 18:00,0.356,240.11,9.2,0,0,25,2.174
2010/2/2 19:00,0.054,240.93,7.6,0,0,19,1.826
2010/2/2 20:00,0.24,238.62,16.2,0,0,27,3.874
2010/2/2 21:00,0.174,240.01,10.6,0,1,18,2.546
2010/2/2 22:00,0.066,238.14,7,0,0,18,1.678
2010/2/2 23:00,0.048,241.95,6.8,0,0,19,1.684
2010/2/3 0:00,0.088,243.05,6.6,0,0,19,1.642
2010/2/3 1:00,0,240.88,5.6,0,0,19,1.384
2010/2/3 2:00,0.066,243.28,6,0,0,19,1.486
2010/2/3 3:00,0.238,245.56,2,0,1,0,0.428
2010/2/3 4:00,0,244.09,1,0,0,1,0.254
2010/2/3 5:00,0,246.96,1,0,0,1,0.258
2010/2/3 6:00,0.218,245.61,2,0,0,1,0.44
2010/2/3 7:00,0.114,237.06,16.6,0,0,27,3.964
2010/2/3 8:00,0,239.8,9,1,0,18,2.182
2010/2/3 9:00,0.218,240.84,6.4,1,1,19,1.55
2010/2/3 10:00,0.058,243.31,7,0,0,19,1.712
2010/2/3 11:00,0,241.88,5.8,0,1,18,1.396
2010/2/3 12:00,0.56,241.96,13.6,0,0,19,3.218
2010/2/3 13:00,0.142,242.81,15.2,0,30,18,3.672
2010/2/3 14:00,0.282,244.91,6.4,0,1,19,1.568
2010/2/3 15:00,0.14,245.73,15.4,0,40,20,3.806
2010/2/3 16:00,0.148,246.74,8.2,0,5,20,2.05
2010/2/3 17:00,0.094,242.25,7.4,0,1,19,1.798
2010/2/3 18:00,0.054,241.11,5.8,0,0,1,1.41
2010/2/3 19:00,0.052,240.83,3.4,0,0,1,0.836
2010/2/3 20:00,0.118,240.45,10,0,0,19,2.438
2010/2/3 21:00,0.186,237.82,12.2,0,0,18,2.898
2010/2/3 22:00,0.242,234.26,14.4,1,18,18,3.394
2010/2/3 23:00,0.072,239.37,17,37,1,18,4.088
2010/2/4 0:00,0,243.07,5.6,0,0,19,1.36
2010/2/4 1:00,0.078,241.56,5.8,0,0,19,1.418
2010/2/4 2:00,0.048,241.7,5.8,0,0,19,1.4
2010/2/4 3:00,0.052,243.25,5.4,0,0,19,1.342
2010/2/4 4:00,0.152,242.58,6.2,0,1,18,1.49
2010/2/4 5:00,0.222,244.24,1.8,0,1,1,0.416
2010/2/4 6:00,0,248.09,1,0,0,0,0.264
2010/2/4 7:00,0,238,9.2,0,0,18,2.2
2010/2/4 8:00,0.18,241.34,10.8,0,0,18,2.608
2010/2/4 9:00,0,242.77,5.4,0,0,19,1.338
2010/2/4 10:00,0.084,244.46,5.8,0,2,19,1.426
2010/2/4 11:00,0.104,245.27,5.8,0,0,19,1.462
2010/2/4 12:00,0,242.88,5.4,0,0,19,1.34
2010/2/4 13:00,0.176,244.24,6.2,0,0,19,1.516
2010/2/4 14:00,0.098,243.91,5.8,0,0,18,1.436
2010/2/4 15:00,0,244.36,5.4,0,0,19,1.35
2010/2/4 16:00,0.224,243.76,6.2,0,2,19,1.52
2010/2/4 17:00,0,241.13,5.4,0,0,18,1.314
2010/2/4 18:00,0.078,244.03,1.4,0,0,1,0.33
2010/2/4 19:00,0.09,240.76,3.6,0,0,1,0.888
2010/2/4 20:00,0.13,238.36,18,7,0,18,4.226
2010/2/4 21:00,0.054,236.26,10,0,0,17,2.32
2010/2/4 22:00,0.198,239.6,9,0,1,18,2.156
2010/2/4 23:00,0.07,241.47,7.8,0,0,19,1.894
2010/2/5 0:00,0.088,240.53,7.6,0,0,18,1.804
2010/2/5 1:00,0.08,242.91,7,0,0,19,1.73
2010/2/5 2:00,0.064,242.93,5.4,0,0,18,1.342
2010/2/5 3:00,0.198,245.95,2,0,0,0,0.456
2010/2/5 4:00,0.188,246.44,1.8,0,1,0,0.416
2010/2/5 5:00,0.052,244.99,1.4,0,0,1,0.28
2010/2/5 6:00,0.084,243.72,1.6,0,0,1,0.378
2010/2/5 7:00,0.078,240.1,15.6,0,0,19,3.708
2010/2/5 8:00,0.058,238.52,5.4,0,0,18,1.288
2010/2/5 9:00,0.298,237,9.8,0,0,27,2.294
2010/2/5 10:00,0.062,240.34,5.6,0,1,18,1.374
2010/2/5 11:00,0.056,240.23,5.4,0,0,18,1.306
2010/2/5 12:00,0.074,241.4,7.2,0,0,18,1.77
2010/2/5 13:00,0.058,243.87,7.2,0,0,19,1.75
2010/2/5 14:00,0.068,244.04,1.2,0,0,0,0.32
2010/2/5 15:00,0.094,245.98,5.8,0,0,19,1.464
2010/2/5 16:00,0.068,242.66,6.2,0,1,19,1.51
2010/2/5 17:00,0,241.42,1.4,0,0,0,0.302
2010/2/5 18:00,0.18,238.9,3,0,0,0,0.694
2010/2/5 19:00,0.204,236.86,8.2,0,0,0,1.952
2010/2/5 20:00,0.12,237.52,11.6,0,0,18,2.774
2010/2/5 21:00,0,238.65,10.4,0,0,18,2.48
2010/2/5 22:00,0.106,238.23,11,0,1,18,2.628
2010/2/5 23:00,0.09,240.66,6.8,1,0,19,1.658
2010/2/6 0:00,0.058,238.7,15.4,37,0,18,3.694
2010/2/6 1:00,0,244.26,1,0,0,1,0.25
2010/2/6 2:00,0.198,241.49,1.8,0,0,1,0.414
2010/2/6 3:00,0,244.42,1,0,0,1,0.25
2010/2/6 4:00,0.086,243.02,1.4,0,1,1,0.318
2010/2/6 5:00,0.1,243.95,1.4,0,0,1,0.346
2010/2/6 6:00,0.072,244.98,1.4,0,0,1,0.334
2010/2/6 7:00,0.132,240.61,8,0,0,19,1.96
